raceId,year,round,circuitId,name,date,time,url,circuit_ref,country
374,1988,3,6,Monaco Grand Prix,5/15/1988,,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,monaco,Azerbaijan
375,1988,4,32,Mexican Grand Prix,5/29/1988,,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,rodriguez,Azerbaijan
376,1988,5,7,Canadian Grand Prix,6/12/1988,,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,villeneuve,Azerbaijan
377,1988,6,37,Detroit Grand Prix,6/19/1988,,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,detroit,Azerbaijan
378,1988,7,34,French Grand Prix,7/3/1988,,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,ricard,Azerbaijan
379,1988,8,9,British Grand Prix,7/10/1988,,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,silverstone,Azerbaijan
380,1988,9,10,German Grand Prix,7/24/1988,,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,hockenheimring,Azerbaijan
381,1988,10,11,Hungarian Grand Prix,8/7/1988,,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,hungaroring,Azerbaijan
382,1988,11,13,Belgian Grand Prix,8/28/1988,,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,spa,Azerbaijan
383,1988,12,14,Italian Grand Prix,9/11/1988,,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,monza,Azerbaijan
384,1988,13,27,Portuguese Grand Prix,9/25/1988,,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,estoril,Azerbaijan
385,1988,14,26,Spanish Grand Prix,10/2/1988,,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,jerez,Azerbaijan
386,1988,15,22,Japanese Grand Prix,10/30/1988,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,suzuka,Azerbaijan
387,1988,16,29,Australian Grand Prix,11/13/1988,,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,adelaide,Azerbaijan
388,1987,1,36,Brazilian Grand Prix,4/12/1987,,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
389,1987,2,21,San Marino Grand Prix,5/3/1987,,http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix,imola,Azerbaijan
390,1987,3,13,Belgian Grand Prix,5/17/1987,,http://en.wikipedia.org/wiki/1987_Belgian_Grand_Prix,spa,Azerbaijan
391,1987,4,6,Monaco Grand Prix,5/31/1987,,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix,monaco,Azerbaijan
392,1987,5,37,Detroit Grand Prix,6/21/1987,,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix,detroit,Azerbaijan
393,1987,6,34,French Grand Prix,7/5/1987,,http://en.wikipedia.org/wiki/1987_French_Grand_Prix,ricard,Azerbaijan
394,1987,7,9,British Grand Prix,7/12/1987,,http://en.wikipedia.org/wiki/1987_British_Grand_Prix,silverstone,Azerbaijan
395,1987,8,10,German Grand Prix,7/26/1987,,http://en.wikipedia.org/wiki/1987_German_Grand_Prix,hockenheimring,Azerbaijan
396,1987,9,11,Hungarian Grand Prix,8/9/1987,,http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix,hungaroring,Azerbaijan
397,1987,10,23,Austrian Grand Prix,8/16/1987,,http://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix,osterreichring,Azerbaijan
398,1987,11,14,Italian Grand Prix,9/6/1987,,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix,monza,Azerbaijan
399,1987,12,27,Portuguese Grand Prix,9/20/1987,,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix,estoril,Azerbaijan
400,1987,13,26,Spanish Grand Prix,9/27/1987,,http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix,jerez,Azerbaijan
401,1987,14,32,Mexican Grand Prix,10/18/1987,,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,rodriguez,Azerbaijan
402,1987,15,22,Japanese Grand Prix,11/1/1987,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,suzuka,Azerbaijan
403,1987,16,29,Australian Grand Prix,11/15/1987,,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix,adelaide,Azerbaijan
404,1986,1,36,Brazilian Grand Prix,3/23/1986,,http://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
405,1986,2,26,Spanish Grand Prix,4/13/1986,,http://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix,jerez,Azerbaijan
406,1986,3,21,San Marino Grand Prix,4/27/1986,,http://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix,imola,Azerbaijan
407,1986,4,6,Monaco Grand Prix,5/11/1986,,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix,monaco,Azerbaijan
408,1986,5,13,Belgian Grand Prix,5/25/1986,,http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix,spa,Azerbaijan
409,1986,6,7,Canadian Grand Prix,6/15/1986,,http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix,villeneuve,Azerbaijan
410,1986,7,37,Detroit Grand Prix,6/22/1986,,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix,detroit,Azerbaijan
411,1986,8,34,French Grand Prix,7/6/1986,,http://en.wikipedia.org/wiki/1986_French_Grand_Prix,ricard,Azerbaijan
412,1986,9,38,British Grand Prix,7/13/1986,,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,brands_hatch,Azerbaijan
413,1986,10,10,German Grand Prix,7/27/1986,,http://en.wikipedia.org/wiki/1986_German_Grand_Prix,hockenheimring,Azerbaijan
414,1986,11,11,Hungarian Grand Prix,8/10/1986,,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix,hungaroring,Azerbaijan
415,1986,12,23,Austrian Grand Prix,8/17/1986,,http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix,osterreichring,Azerbaijan
416,1986,13,14,Italian Grand Prix,9/7/1986,,http://en.wikipedia.org/wiki/1986_Italian_Grand_Prix,monza,Azerbaijan
417,1986,14,27,Portuguese Grand Prix,9/21/1986,,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix,estoril,Azerbaijan
418,1986,15,32,Mexican Grand Prix,10/12/1986,,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,rodriguez,Azerbaijan
419,1986,16,29,Australian Grand Prix,10/26/1986,,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix,adelaide,Azerbaijan
420,1985,1,36,Brazilian Grand Prix,4/7/1985,,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
421,1985,2,27,Portuguese Grand Prix,4/21/1985,,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,estoril,Azerbaijan
422,1985,3,21,San Marino Grand Prix,5/5/1985,,http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,imola,Azerbaijan
423,1985,4,6,Monaco Grand Prix,5/19/1985,,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,monaco,Azerbaijan
424,1985,5,7,Canadian Grand Prix,6/16/1985,,http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix,villeneuve,Azerbaijan
425,1985,6,37,Detroit Grand Prix,6/23/1985,,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,detroit,Azerbaijan
426,1985,7,34,French Grand Prix,7/7/1985,,http://en.wikipedia.org/wiki/1985_French_Grand_Prix,ricard,Azerbaijan
427,1985,8,9,British Grand Prix,7/21/1985,,http://en.wikipedia.org/wiki/1985_British_Grand_Prix,silverstone,Azerbaijan
428,1985,9,20,German Grand Prix,8/4/1985,,http://en.wikipedia.org/wiki/1985_German_Grand_Prix,nurburgring,Azerbaijan
429,1985,10,23,Austrian Grand Prix,8/18/1985,,http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix,osterreichring,Azerbaijan
430,1985,11,39,Dutch Grand Prix,8/25/1985,,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,zandvoort,Azerbaijan
431,1985,12,14,Italian Grand Prix,9/8/1985,,http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix,monza,Azerbaijan
432,1985,13,13,Belgian Grand Prix,9/15/1985,,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix,spa,Azerbaijan
433,1985,14,38,European Grand Prix,10/6/1985,,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,brands_hatch,Azerbaijan
434,1985,15,30,South African Grand Prix,10/19/1985,,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,kyalami,Azerbaijan
435,1985,16,29,Australian Grand Prix,11/3/1985,,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix,adelaide,Azerbaijan
436,1984,1,36,Brazilian Grand Prix,3/25/1984,,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
437,1984,2,30,South African Grand Prix,4/7/1984,,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix,kyalami,Azerbaijan
438,1984,3,40,Belgian Grand Prix,4/29/1984,,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix,zolder,Azerbaijan
439,1984,4,21,San Marino Grand Prix,5/6/1984,,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix,imola,Azerbaijan
440,1984,5,41,French Grand Prix,5/20/1984,,http://en.wikipedia.org/wiki/1984_French_Grand_Prix,dijon,Azerbaijan
441,1984,6,6,Monaco Grand Prix,6/3/1984,,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,monaco,Azerbaijan
442,1984,7,7,Canadian Grand Prix,6/17/1984,,http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix,villeneuve,Azerbaijan
443,1984,8,37,Detroit Grand Prix,6/24/1984,,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix,detroit,Azerbaijan
444,1984,9,42,Dallas Grand Prix,7/8/1984,,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix,dallas,Azerbaijan
445,1984,10,38,British Grand Prix,7/22/1984,,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,brands_hatch,Azerbaijan
446,1984,11,10,German Grand Prix,8/5/1984,,http://en.wikipedia.org/wiki/1984_German_Grand_Prix,hockenheimring,Azerbaijan
447,1984,12,23,Austrian Grand Prix,8/19/1984,,http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix,osterreichring,Azerbaijan
448,1984,13,39,Dutch Grand Prix,8/26/1984,,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,zandvoort,Azerbaijan
449,1984,14,14,Italian Grand Prix,9/9/1984,,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix,monza,Azerbaijan
450,1984,15,20,European Grand Prix,10/7/1984,,http://en.wikipedia.org/wiki/1984_European_Grand_Prix,nurburgring,Azerbaijan
451,1984,16,27,Portuguese Grand Prix,10/21/1984,,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,estoril,Azerbaijan
452,1983,1,36,Brazilian Grand Prix,3/13/1983,,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
453,1983,2,43,United States Grand Prix West,3/27/1983,,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,long_beach,Azerbaijan
454,1983,3,34,French Grand Prix,4/17/1983,,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,ricard,Azerbaijan
455,1983,4,21,San Marino Grand Prix,5/1/1983,,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,imola,Azerbaijan
456,1983,5,6,Monaco Grand Prix,5/15/1983,,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,monaco,Azerbaijan
457,1983,6,13,Belgian Grand Prix,5/22/1983,,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,spa,Azerbaijan
458,1983,7,37,Detroit Grand Prix,6/5/1983,,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,detroit,Azerbaijan
459,1983,8,7,Canadian Grand Prix,6/12/1983,,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,villeneuve,Azerbaijan
460,1983,9,9,British Grand Prix,7/16/1983,,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,silverstone,Azerbaijan
461,1983,10,10,German Grand Prix,8/7/1983,,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,hockenheimring,Azerbaijan
462,1983,11,23,Austrian Grand Prix,8/14/1983,,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,osterreichring,Azerbaijan
463,1983,12,39,Dutch Grand Prix,8/28/1983,,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,zandvoort,Azerbaijan
464,1983,13,14,Italian Grand Prix,9/11/1983,,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,monza,Azerbaijan
465,1983,14,38,European Grand Prix,9/25/1983,,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,brands_hatch,Azerbaijan
466,1983,15,30,South African Grand Prix,10/15/1983,,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,kyalami,Azerbaijan
467,1982,1,30,South African Grand Prix,1/23/1982,,http://en.wikipedia.org/wiki/1982_South_African_Grand_Prix,kyalami,Azerbaijan
468,1982,2,36,Brazilian Grand Prix,3/21/1982,,http://en.wikipedia.org/wiki/1982_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
469,1982,3,43,United States Grand Prix West,4/4/1982,,http://en.wikipedia.org/wiki/1982_United_States_Grand_Prix_West,long_beach,Azerbaijan
470,1982,4,21,San Marino Grand Prix,4/25/1982,,http://en.wikipedia.org/wiki/1982_San_Marino_Grand_Prix,imola,Azerbaijan
471,1982,5,40,Belgian Grand Prix,5/9/1982,,http://en.wikipedia.org/wiki/1982_Belgian_Grand_Prix,zolder,Azerbaijan
472,1982,6,6,Monaco Grand Prix,5/23/1982,,http://en.wikipedia.org/wiki/1982_Monaco_Grand_Prix,monaco,Azerbaijan
473,1982,7,37,Detroit Grand Prix,6/6/1982,,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,detroit,Azerbaijan
474,1982,8,7,Canadian Grand Prix,6/13/1982,,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,villeneuve,Azerbaijan
475,1982,9,39,Dutch Grand Prix,7/3/1982,,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,zandvoort,Azerbaijan
476,1982,10,38,British Grand Prix,7/18/1982,,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,brands_hatch,Azerbaijan
477,1982,11,34,French Grand Prix,7/25/1982,,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,ricard,Azerbaijan
478,1982,12,10,German Grand Prix,8/8/1982,,http://en.wikipedia.org/wiki/1982_German_Grand_Prix,hockenheimring,Azerbaijan
479,1982,13,23,Austrian Grand Prix,8/15/1982,,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix,osterreichring,Azerbaijan
480,1982,14,41,Swiss Grand Prix,8/29/1982,,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,dijon,Azerbaijan
481,1982,15,14,Italian Grand Prix,9/12/1982,,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix,monza,Azerbaijan
482,1982,16,44,Caesars Palace Grand Prix,9/25/1982,,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix,las_vegas,Azerbaijan
483,1981,1,43,United States Grand Prix West,3/15/1981,,http://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,long_beach,Azerbaijan
484,1981,2,36,Brazilian Grand Prix,3/29/1981,,http://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
485,1981,3,25,Argentine Grand Prix,4/12/1981,,http://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,galvez,Azerbaijan
486,1981,4,21,San Marino Grand Prix,5/3/1981,,http://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,imola,Azerbaijan
487,1981,5,40,Belgian Grand Prix,5/17/1981,,http://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,zolder,Azerbaijan
488,1981,6,6,Monaco Grand Prix,5/31/1981,,http://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,monaco,Azerbaijan
489,1981,7,45,Spanish Grand Prix,6/21/1981,,http://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,jarama,Azerbaijan
490,1981,8,41,French Grand Prix,7/5/1981,,http://en.wikipedia.org/wiki/1981_French_Grand_Prix,dijon,Azerbaijan
491,1981,9,9,British Grand Prix,7/18/1981,,http://en.wikipedia.org/wiki/1981_British_Grand_Prix,silverstone,Azerbaijan
492,1981,10,10,German Grand Prix,8/2/1981,,http://en.wikipedia.org/wiki/1981_German_Grand_Prix,hockenheimring,Azerbaijan
493,1981,11,23,Austrian Grand Prix,8/16/1981,,http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,osterreichring,Azerbaijan
494,1981,12,39,Dutch Grand Prix,8/30/1981,,http://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,zandvoort,Azerbaijan
495,1981,13,14,Italian Grand Prix,9/13/1981,,http://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,monza,Azerbaijan
496,1981,14,7,Canadian Grand Prix,9/27/1981,,http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,villeneuve,Azerbaijan
497,1981,15,44,Caesars Palace Grand Prix,10/17/1981,,http://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,las_vegas,Azerbaijan
498,1980,1,25,Argentine Grand Prix,1/13/1980,,http://en.wikipedia.org/wiki/1980_Argentine_Grand_Prix,galvez,Azerbaijan
499,1980,2,18,Brazilian Grand Prix,1/27/1980,,http://en.wikipedia.org/wiki/1980_Brazilian_Grand_Prix,interlagos,Azerbaijan
500,1980,3,30,South African Grand Prix,3/1/1980,,http://en.wikipedia.org/wiki/1980_South_African_Grand_Prix,kyalami,Azerbaijan
501,1980,4,43,United States Grand Prix West,3/30/1980,,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix_West,long_beach,Azerbaijan
502,1980,5,40,Belgian Grand Prix,5/4/1980,,http://en.wikipedia.org/wiki/1980_Belgian_Grand_Prix,zolder,Azerbaijan
503,1980,6,6,Monaco Grand Prix,5/18/1980,,http://en.wikipedia.org/wiki/1980_Monaco_Grand_Prix,monaco,Azerbaijan
504,1980,7,34,French Grand Prix,6/29/1980,,http://en.wikipedia.org/wiki/1980_French_Grand_Prix,ricard,Azerbaijan
505,1980,8,38,British Grand Prix,7/13/1980,,http://en.wikipedia.org/wiki/1980_British_Grand_Prix,brands_hatch,Azerbaijan
506,1980,9,10,German Grand Prix,8/10/1980,,http://en.wikipedia.org/wiki/1980_German_Grand_Prix,hockenheimring,Azerbaijan
507,1980,10,23,Austrian Grand Prix,8/17/1980,,http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix,osterreichring,Azerbaijan
508,1980,11,39,Dutch Grand Prix,8/31/1980,,http://en.wikipedia.org/wiki/1980_Dutch_Grand_Prix,zandvoort,Azerbaijan
509,1980,12,21,Italian Grand Prix,9/14/1980,,http://en.wikipedia.org/wiki/1980_Italian_Grand_Prix,imola,Azerbaijan
510,1980,13,7,Canadian Grand Prix,9/28/1980,,http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix,villeneuve,Azerbaijan
511,1980,14,46,United States Grand Prix,10/5/1980,,http://en.wikipedia.org/wiki/1980_United_States_Grand_Prix,watkins_glen,Azerbaijan
512,1979,1,25,Argentine Grand Prix,1/21/1979,,http://en.wikipedia.org/wiki/1979_Argentine_Grand_Prix,galvez,Azerbaijan
513,1979,2,18,Brazilian Grand Prix,2/4/1979,,http://en.wikipedia.org/wiki/1979_Brazilian_Grand_Prix,interlagos,Azerbaijan
514,1979,3,30,South African Grand Prix,3/3/1979,,http://en.wikipedia.org/wiki/1979_South_African_Grand_Prix,kyalami,Azerbaijan
515,1979,4,43,United States Grand Prix West,4/8/1979,,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix_West,long_beach,Azerbaijan
516,1979,5,45,Spanish Grand Prix,4/29/1979,,http://en.wikipedia.org/wiki/1979_Spanish_Grand_Prix,jarama,Azerbaijan
517,1979,6,40,Belgian Grand Prix,5/13/1979,,http://en.wikipedia.org/wiki/1979_Belgian_Grand_Prix,zolder,Azerbaijan
518,1979,7,6,Monaco Grand Prix,5/27/1979,,http://en.wikipedia.org/wiki/1979_Monaco_Grand_Prix,monaco,Azerbaijan
519,1979,8,41,French Grand Prix,7/1/1979,,http://en.wikipedia.org/wiki/1979_French_Grand_Prix,dijon,Azerbaijan
520,1979,9,9,British Grand Prix,7/14/1979,,http://en.wikipedia.org/wiki/1979_British_Grand_Prix,silverstone,Azerbaijan
521,1979,10,10,German Grand Prix,7/29/1979,,http://en.wikipedia.org/wiki/1979_German_Grand_Prix,hockenheimring,Azerbaijan
522,1979,11,23,Austrian Grand Prix,8/12/1979,,http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix,osterreichring,Azerbaijan
523,1979,12,39,Dutch Grand Prix,8/26/1979,,http://en.wikipedia.org/wiki/1979_Dutch_Grand_Prix,zandvoort,Azerbaijan
524,1979,13,14,Italian Grand Prix,9/9/1979,,http://en.wikipedia.org/wiki/1979_Italian_Grand_Prix,monza,Azerbaijan
525,1979,14,7,Canadian Grand Prix,9/30/1979,,http://en.wikipedia.org/wiki/1979_Canadian_Grand_Prix,villeneuve,Azerbaijan
526,1979,15,46,United States Grand Prix,10/7/1979,,http://en.wikipedia.org/wiki/1979_United_States_Grand_Prix,watkins_glen,Azerbaijan
527,1978,1,25,Argentine Grand Prix,1/15/1978,,http://en.wikipedia.org/wiki/1978_Argentine_Grand_Prix,galvez,Azerbaijan
528,1978,2,36,Brazilian Grand Prix,1/29/1978,,http://en.wikipedia.org/wiki/1978_Brazilian_Grand_Prix,jacarepagua,Azerbaijan
529,1978,3,30,South African Grand Prix,3/4/1978,,http://en.wikipedia.org/wiki/1978_South_African_Grand_Prix,kyalami,Azerbaijan
530,1978,4,43,United States Grand Prix West,4/2/1978,,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix_West,long_beach,Azerbaijan
531,1978,5,6,Monaco Grand Prix,5/7/1978,,http://en.wikipedia.org/wiki/1978_Monaco_Grand_Prix,monaco,Azerbaijan
532,1978,6,40,Belgian Grand Prix,5/21/1978,,http://en.wikipedia.org/wiki/1978_Belgian_Grand_Prix,zolder,Azerbaijan
533,1978,7,45,Spanish Grand Prix,6/4/1978,,http://en.wikipedia.org/wiki/1978_Spanish_Grand_Prix,jarama,Azerbaijan
534,1978,8,47,Swedish Grand Prix,6/17/1978,,http://en.wikipedia.org/wiki/1978_Swedish_Grand_Prix,anderstorp,Azerbaijan
535,1978,9,34,French Grand Prix,7/2/1978,,http://en.wikipedia.org/wiki/1978_French_Grand_Prix,ricard,Azerbaijan
536,1978,10,38,British Grand Prix,7/16/1978,,http://en.wikipedia.org/wiki/1978_British_Grand_Prix,brands_hatch,Azerbaijan
537,1978,11,10,German Grand Prix,7/30/1978,,http://en.wikipedia.org/wiki/1978_German_Grand_Prix,hockenheimring,Azerbaijan
538,1978,12,23,Austrian Grand Prix,8/13/1978,,http://en.wikipedia.org/wiki/1978_Austrian_Grand_Prix,osterreichring,Azerbaijan
539,1978,13,39,Dutch Grand Prix,8/27/1978,,http://en.wikipedia.org/wiki/1978_Dutch_Grand_Prix,zandvoort,Azerbaijan
540,1978,14,14,Italian Grand Prix,9/10/1978,,http://en.wikipedia.org/wiki/1978_Italian_Grand_Prix,monza,Azerbaijan
541,1978,15,46,United States Grand Prix,10/1/1978,,http://en.wikipedia.org/wiki/1978_United_States_Grand_Prix,watkins_glen,Azerbaijan
542,1978,16,7,Canadian Grand Prix,10/8/1978,,http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix,villeneuve,Azerbaijan
543,1977,1,25,Argentine Grand Prix,1/9/1977,,http://en.wikipedia.org/wiki/1977_Argentine_Grand_Prix,galvez,Azerbaijan
544,1977,2,18,Brazilian Grand Prix,1/23/1977,,http://en.wikipedia.org/wiki/1977_Brazilian_Grand_Prix,interlagos,Azerbaijan
545,1977,3,30,South African Grand Prix,3/5/1977,,http://en.wikipedia.org/wiki/1977_South_African_Grand_Prix,kyalami,Azerbaijan
546,1977,4,43,United States Grand Prix West,4/3/1977,,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix_West,long_beach,Azerbaijan
547,1977,5,45,Spanish Grand Prix,5/8/1977,,http://en.wikipedia.org/wiki/1977_Spanish_Grand_Prix,jarama,Azerbaijan
548,1977,6,6,Monaco Grand Prix,5/22/1977,,http://en.wikipedia.org/wiki/1977_Monaco_Grand_Prix,monaco,Azerbaijan
549,1977,7,40,Belgian Grand Prix,6/5/1977,,http://en.wikipedia.org/wiki/1977_Belgian_Grand_Prix,zolder,Azerbaijan
550,1977,8,47,Swedish Grand Prix,6/19/1977,,http://en.wikipedia.org/wiki/1977_Swedish_Grand_Prix,anderstorp,Azerbaijan
551,1977,9,41,French Grand Prix,7/3/1977,,http://en.wikipedia.org/wiki/1977_French_Grand_Prix,dijon,Azerbaijan
552,1977,10,9,British Grand Prix,7/16/1977,,http://en.wikipedia.org/wiki/1977_British_Grand_Prix,silverstone,Azerbaijan
553,1977,11,10,German Grand Prix,7/31/1977,,http://en.wikipedia.org/wiki/1977_German_Grand_Prix,hockenheimring,Azerbaijan
554,1977,12,23,Austrian Grand Prix,8/14/1977,,http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix,osterreichring,Azerbaijan
555,1977,13,39,Dutch Grand Prix,8/28/1977,,http://en.wikipedia.org/wiki/1977_Dutch_Grand_Prix,zandvoort,Azerbaijan
556,1977,14,14,Italian Grand Prix,9/11/1977,,http://en.wikipedia.org/wiki/1977_Italian_Grand_Prix,monza,Azerbaijan
557,1977,15,46,United States Grand Prix,10/2/1977,,http://en.wikipedia.org/wiki/1977_United_States_Grand_Prix,watkins_glen,Azerbaijan
558,1977,16,48,Canadian Grand Prix,10/9/1977,,http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix,mosport,Azerbaijan
559,1977,17,16,Japanese Grand Prix,10/23/1977,,http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix,fuji,Azerbaijan
560,1976,1,18,Brazilian Grand Prix,1/25/1976,,http://en.wikipedia.org/wiki/1976_Brazilian_Grand_Prix,interlagos,Azerbaijan
561,1976,2,30,South African Grand Prix,3/6/1976,,http://en.wikipedia.org/wiki/1976_South_African_Grand_Prix,kyalami,Azerbaijan
562,1976,3,43,United States Grand Prix West,3/28/1976,,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix_West,long_beach,Azerbaijan
563,1976,4,45,Spanish Grand Prix,5/2/1976,,http://en.wikipedia.org/wiki/1976_Spanish_Grand_Prix,jarama,Azerbaijan
564,1976,5,40,Belgian Grand Prix,5/16/1976,,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,zolder,Azerbaijan
565,1976,6,6,Monaco Grand Prix,5/30/1976,,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,monaco,Azerbaijan
566,1976,7,47,Swedish Grand Prix,6/13/1976,,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,anderstorp,Azerbaijan
567,1976,8,34,French Grand Prix,7/4/1976,,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,ricard,Azerbaijan
